mets,rxn1,rxn2,type,maxCosine,cosines,formula1,formula2
accoa[c],RCC0107,RCC0125,P/P,NaN,,3 h2o[c] + 3 nad[c] + 3 coa[c] + 3 o2[c] + fa17c9coa[c]  -> 3 h[c] + 3 nadh[c] + 3 accoa[c] + 3 h2o2[c] + fa11c3coa[c] ,3 h2o[c] + 3 nad[c] + 3 coa[c] + 3 o2[c] + lgnccoa[c]  -> 3 h[c] + 3 nadh[c] + 3 accoa[c] + 3 h2o2[c] + stcoa[c] 
accoa[c],RCC0107,RCC0126,P/P,NaN,,3 h2o[c] + 3 nad[c] + 3 coa[c] + 3 o2[c] + fa17c9coa[c]  -> 3 h[c] + 3 nadh[c] + 3 accoa[c] + 3 h2o2[c] + fa11c3coa[c] ,h2o[c] + nad[c] + coa[c] + o2[c] + stcoa[c]  -> h[c] + nadh[c] + accoa[c] + h2o2[c] + pmtcoa[c] 
accoa[c],RCC0107,RC00238,P/C,0.0199528372271831,,3 h2o[c] + 3 nad[c] + 3 coa[c] + 3 o2[c] + fa17c9coa[c]  -> 3 h[c] + 3 nadh[c] + 3 accoa[c] + 3 h2o2[c] + fa11c3coa[c] ,2 accoa[c]  <=> coa[c] + aacoa[c] 
accoa[c],RCC0107,RC03552,P/C,0.0326486564923809,,3 h2o[c] + 3 nad[c] + 3 coa[c] + 3 o2[c] + fa17c9coa[c]  -> 3 h[c] + 3 nadh[c] + 3 accoa[c] + 3 h2o2[c] + fa11c3coa[c] ,accoa[c] + Nlys[c]  <=> h[c] + coa[c] + Naclys[c] 
accoa[c],RCC0107,RCC0206,P/P,NaN,,3 h2o[c] + 3 nad[c] + 3 coa[c] + 3 o2[c] + fa17c9coa[c]  -> 3 h[c] + 3 nadh[c] + 3 accoa[c] + 3 h2o2[c] + fa11c3coa[c] ,h2o[c] + nad[c] + coa[c] + ascr3coa[c]  -> h[c] + nadh[c] + accoa[c] + ascr1coa[c] 
accoa[c],RCC0107,RCC0213,P/P,NaN,,3 h2o[c] + 3 nad[c] + 3 coa[c] + 3 o2[c] + fa17c9coa[c]  -> 3 h[c] + 3 nadh[c] + 3 accoa[c] + 3 h2o2[c] + fa11c3coa[c] ,12 h2o[c] + 12 nad[c] + 12 coa[c] + 12 o2[c] + 27ascfa27p0coa[c]  -> 12 h[c] + 12 nadh[c] + 12 accoa[c] + 12 h2o2[c] + ascr5coa[c] 
accoa[c],RCC0107,RCC0218,P/P,NaN,,3 h2o[c] + 3 nad[c] + 3 coa[c] + 3 o2[c] + fa17c9coa[c]  -> 3 h[c] + 3 nadh[c] + 3 accoa[c] + 3 h2o2[c] + fa11c3coa[c] ,8 h2o[c] + 8 nad[c] + 8 coa[c] + 8 o2[c] + 26ascfa27p0coa[c]  -> 8 h[c] + 8 nadh[c] + 8 accoa[c] + 8 h2o2[c] + ascr18coa[c] 
accoa[c],RCC0107,RCC0226,P/P,NaN,,3 h2o[c] + 3 nad[c] + 3 coa[c] + 3 o2[c] + fa17c9coa[c]  -> 3 h[c] + 3 nadh[c] + 3 accoa[c] + 3 h2o2[c] + fa11c3coa[c] ,h2o[c] + nad[c] + coa[c] + o2[c] + ascr18coa[c]  -> h[c] + nadh[c] + accoa[c] + h2o2[c] + ascr10coa[c] 
accoa[c],RCC0125,RCC0126,P/P,NaN,,3 h2o[c] + 3 nad[c] + 3 coa[c] + 3 o2[c] + lgnccoa[c]  -> 3 h[c] + 3 nadh[c] + 3 accoa[c] + 3 h2o2[c] + stcoa[c] ,h2o[c] + nad[c] + coa[c] + o2[c] + stcoa[c]  -> h[c] + nadh[c] + accoa[c] + h2o2[c] + pmtcoa[c] 
accoa[c],RCC0125,RC00238,P/C,0.0199528372271831,,3 h2o[c] + 3 nad[c] + 3 coa[c] + 3 o2[c] + lgnccoa[c]  -> 3 h[c] + 3 nadh[c] + 3 accoa[c] + 3 h2o2[c] + stcoa[c] ,2 accoa[c]  <=> coa[c] + aacoa[c] 
accoa[c],RCC0125,RC03552,P/C,0.0326486564923809,,3 h2o[c] + 3 nad[c] + 3 coa[c] + 3 o2[c] + lgnccoa[c]  -> 3 h[c] + 3 nadh[c] + 3 accoa[c] + 3 h2o2[c] + stcoa[c] ,accoa[c] + Nlys[c]  <=> h[c] + coa[c] + Naclys[c] 
accoa[c],RCC0125,RCC0206,P/P,NaN,,3 h2o[c] + 3 nad[c] + 3 coa[c] + 3 o2[c] + lgnccoa[c]  -> 3 h[c] + 3 nadh[c] + 3 accoa[c] + 3 h2o2[c] + stcoa[c] ,h2o[c] + nad[c] + coa[c] + ascr3coa[c]  -> h[c] + nadh[c] + accoa[c] + ascr1coa[c] 
accoa[c],RCC0125,RCC0213,P/P,NaN,,3 h2o[c] + 3 nad[c] + 3 coa[c] + 3 o2[c] + lgnccoa[c]  -> 3 h[c] + 3 nadh[c] + 3 accoa[c] + 3 h2o2[c] + stcoa[c] ,12 h2o[c] + 12 nad[c] + 12 coa[c] + 12 o2[c] + 27ascfa27p0coa[c]  -> 12 h[c] + 12 nadh[c] + 12 accoa[c] + 12 h2o2[c] + ascr5coa[c] 
accoa[c],RCC0125,RCC0218,P/P,NaN,,3 h2o[c] + 3 nad[c] + 3 coa[c] + 3 o2[c] + lgnccoa[c]  -> 3 h[c] + 3 nadh[c] + 3 accoa[c] + 3 h2o2[c] + stcoa[c] ,8 h2o[c] + 8 nad[c] + 8 coa[c] + 8 o2[c] + 26ascfa27p0coa[c]  -> 8 h[c] + 8 nadh[c] + 8 accoa[c] + 8 h2o2[c] + ascr18coa[c] 
accoa[c],RCC0125,RCC0226,P/P,NaN,,3 h2o[c] + 3 nad[c] + 3 coa[c] + 3 o2[c] + lgnccoa[c]  -> 3 h[c] + 3 nadh[c] + 3 accoa[c] + 3 h2o2[c] + stcoa[c] ,h2o[c] + nad[c] + coa[c] + o2[c] + ascr18coa[c]  -> h[c] + nadh[c] + accoa[c] + h2o2[c] + ascr10coa[c] 
accoa[c],RCC0126,RC00238,P/C,0.0199528372271831,,h2o[c] + nad[c] + coa[c] + o2[c] + stcoa[c]  -> h[c] + nadh[c] + accoa[c] + h2o2[c] + pmtcoa[c] ,2 accoa[c]  <=> coa[c] + aacoa[c] 
accoa[c],RCC0126,RC03552,P/C,0.0326486564923809,,h2o[c] + nad[c] + coa[c] + o2[c] + stcoa[c]  -> h[c] + nadh[c] + accoa[c] + h2o2[c] + pmtcoa[c] ,accoa[c] + Nlys[c]  <=> h[c] + coa[c] + Naclys[c] 
accoa[c],RCC0126,RCC0206,P/P,NaN,,h2o[c] + nad[c] + coa[c] + o2[c] + stcoa[c]  -> h[c] + nadh[c] + accoa[c] + h2o2[c] + pmtcoa[c] ,h2o[c] + nad[c] + coa[c] + ascr3coa[c]  -> h[c] + nadh[c] + accoa[c] + ascr1coa[c] 
accoa[c],RCC0126,RCC0213,P/P,NaN,,h2o[c] + nad[c] + coa[c] + o2[c] + stcoa[c]  -> h[c] + nadh[c] + accoa[c] + h2o2[c] + pmtcoa[c] ,12 h2o[c] + 12 nad[c] + 12 coa[c] + 12 o2[c] + 27ascfa27p0coa[c]  -> 12 h[c] + 12 nadh[c] + 12 accoa[c] + 12 h2o2[c] + ascr5coa[c] 
accoa[c],RCC0126,RCC0218,P/P,NaN,,h2o[c] + nad[c] + coa[c] + o2[c] + stcoa[c]  -> h[c] + nadh[c] + accoa[c] + h2o2[c] + pmtcoa[c] ,8 h2o[c] + 8 nad[c] + 8 coa[c] + 8 o2[c] + 26ascfa27p0coa[c]  -> 8 h[c] + 8 nadh[c] + 8 accoa[c] + 8 h2o2[c] + ascr18coa[c] 
accoa[c],RCC0126,RCC0226,P/P,NaN,,h2o[c] + nad[c] + coa[c] + o2[c] + stcoa[c]  -> h[c] + nadh[c] + accoa[c] + h2o2[c] + pmtcoa[c] ,h2o[c] + nad[c] + coa[c] + o2[c] + ascr18coa[c]  -> h[c] + nadh[c] + accoa[c] + h2o2[c] + ascr10coa[c] 
accoa[c],RC00238,RC03552,P/C,0,,2 accoa[c]  <=> coa[c] + aacoa[c] ,accoa[c] + Nlys[c]  <=> h[c] + coa[c] + Naclys[c] 
accoa[c],RC00238,RCC0206,P/C,0.0199528372271831,,2 accoa[c]  <=> coa[c] + aacoa[c] ,h2o[c] + nad[c] + coa[c] + ascr3coa[c]  -> h[c] + nadh[c] + accoa[c] + ascr1coa[c] 
accoa[c],RC00238,RCC0213,P/C,0.0199528372271831,,2 accoa[c]  <=> coa[c] + aacoa[c] ,12 h2o[c] + 12 nad[c] + 12 coa[c] + 12 o2[c] + 27ascfa27p0coa[c]  -> 12 h[c] + 12 nadh[c] + 12 accoa[c] + 12 h2o2[c] + ascr5coa[c] 
accoa[c],RC00238,RCC0218,P/C,0.0199528372271831,,2 accoa[c]  <=> coa[c] + aacoa[c] ,8 h2o[c] + 8 nad[c] + 8 coa[c] + 8 o2[c] + 26ascfa27p0coa[c]  -> 8 h[c] + 8 nadh[c] + 8 accoa[c] + 8 h2o2[c] + ascr18coa[c] 
accoa[c],RC00238,RCC0226,P/C,0.0199528372271831,,2 accoa[c]  <=> coa[c] + aacoa[c] ,h2o[c] + nad[c] + coa[c] + o2[c] + ascr18coa[c]  -> h[c] + nadh[c] + accoa[c] + h2o2[c] + ascr10coa[c] 
accoa[c],RC03552,RCC0206,P/C,0.0326486564923809,,accoa[c] + Nlys[c]  <=> h[c] + coa[c] + Naclys[c] ,h2o[c] + nad[c] + coa[c] + ascr3coa[c]  -> h[c] + nadh[c] + accoa[c] + ascr1coa[c] 
accoa[c],RC03552,RCC0213,P/C,0.0326486564923809,,accoa[c] + Nlys[c]  <=> h[c] + coa[c] + Naclys[c] ,12 h2o[c] + 12 nad[c] + 12 coa[c] + 12 o2[c] + 27ascfa27p0coa[c]  -> 12 h[c] + 12 nadh[c] + 12 accoa[c] + 12 h2o2[c] + ascr5coa[c] 
accoa[c],RC03552,RCC0218,P/C,0.0326486564923809,,accoa[c] + Nlys[c]  <=> h[c] + coa[c] + Naclys[c] ,8 h2o[c] + 8 nad[c] + 8 coa[c] + 8 o2[c] + 26ascfa27p0coa[c]  -> 8 h[c] + 8 nadh[c] + 8 accoa[c] + 8 h2o2[c] + ascr18coa[c] 
accoa[c],RC03552,RCC0226,P/C,0.0326486564923809,,accoa[c] + Nlys[c]  <=> h[c] + coa[c] + Naclys[c] ,h2o[c] + nad[c] + coa[c] + o2[c] + ascr18coa[c]  -> h[c] + nadh[c] + accoa[c] + h2o2[c] + ascr10coa[c] 
accoa[c],RCC0206,RCC0213,P/P,NaN,,h2o[c] + nad[c] + coa[c] + ascr3coa[c]  -> h[c] + nadh[c] + accoa[c] + ascr1coa[c] ,12 h2o[c] + 12 nad[c] + 12 coa[c] + 12 o2[c] + 27ascfa27p0coa[c]  -> 12 h[c] + 12 nadh[c] + 12 accoa[c] + 12 h2o2[c] + ascr5coa[c] 
accoa[c],RCC0206,RCC0218,P/P,NaN,,h2o[c] + nad[c] + coa[c] + ascr3coa[c]  -> h[c] + nadh[c] + accoa[c] + ascr1coa[c] ,8 h2o[c] + 8 nad[c] + 8 coa[c] + 8 o2[c] + 26ascfa27p0coa[c]  -> 8 h[c] + 8 nadh[c] + 8 accoa[c] + 8 h2o2[c] + ascr18coa[c] 
accoa[c],RCC0206,RCC0226,P/P,NaN,,h2o[c] + nad[c] + coa[c] + ascr3coa[c]  -> h[c] + nadh[c] + accoa[c] + ascr1coa[c] ,h2o[c] + nad[c] + coa[c] + o2[c] + ascr18coa[c]  -> h[c] + nadh[c] + accoa[c] + h2o2[c] + ascr10coa[c] 
accoa[c],RCC0213,RCC0218,P/P,NaN,,12 h2o[c] + 12 nad[c] + 12 coa[c] + 12 o2[c] + 27ascfa27p0coa[c]  -> 12 h[c] + 12 nadh[c] + 12 accoa[c] + 12 h2o2[c] + ascr5coa[c] ,8 h2o[c] + 8 nad[c] + 8 coa[c] + 8 o2[c] + 26ascfa27p0coa[c]  -> 8 h[c] + 8 nadh[c] + 8 accoa[c] + 8 h2o2[c] + ascr18coa[c] 
accoa[c],RCC0213,RCC0226,P/P,NaN,,12 h2o[c] + 12 nad[c] + 12 coa[c] + 12 o2[c] + 27ascfa27p0coa[c]  -> 12 h[c] + 12 nadh[c] + 12 accoa[c] + 12 h2o2[c] + ascr5coa[c] ,h2o[c] + nad[c] + coa[c] + o2[c] + ascr18coa[c]  -> h[c] + nadh[c] + accoa[c] + h2o2[c] + ascr10coa[c] 
accoa[c],RCC0218,RCC0226,P/P,NaN,,8 h2o[c] + 8 nad[c] + 8 coa[c] + 8 o2[c] + 26ascfa27p0coa[c]  -> 8 h[c] + 8 nadh[c] + 8 accoa[c] + 8 h2o2[c] + ascr18coa[c] ,h2o[c] + nad[c] + coa[c] + o2[c] + ascr18coa[c]  -> h[c] + nadh[c] + accoa[c] + h2o2[c] + ascr10coa[c] 
hco3[m],RM04138,RM10092,P/C,0,,atp[m] + hco3[m] + 3mb2coa[m]  -> h[m] + adp[m] + pi[m] + 3mgcoa[m] ,co2[m] + h2o[m]  -> h[m] + hco3[m] 
oaa[m],RM00351,RM00342,P/C,0.411474101112489,,accoa[m] + h2o[m] + oaa[m]  -> coa[m] + h[m] + cit[m] ,nad[m] + mal-L[m]  <=> nadh[m] + h[m] + oaa[m] 
cit[m],RM00351,RMC0001,P/C,0.404391889848461,,accoa[m] + h2o[m] + oaa[m]  -> coa[m] + h[m] + cit[m] ,cit[m]  <=> icit[m] 
cit[c],RC00352,RCC0001,P/C,0,,atp[c] + coa[c] + cit[c]  -> adp[c] + pi[c] + oaa[c] + accoa[c] ,cit[c]  <=> icit[c] 
icit[m],RMC0001,RM00267,P/C,0.0429082808755673,,cit[m]  <=> icit[m] ,icit[m] + nadp[m]  -> co2[m] + akg[m] + nadph[m] 
akg[c],RC00355,RC02619,P/C,NaN,,akg[c] + asp-L[c]  <=> oaa[c] + glu-L[c] ,h[c] + akg[c] + 3sala[c]  -> glu-L[c] + 3snpyr[c] 
akg[c],RC00355,RC07396,P/C,0.0281891449750914,,akg[c] + asp-L[c]  <=> oaa[c] + glu-L[c] ,glu-L[c] + 2kmb[c]  -> akg[c] + met-L[c] 
akg[c],RC00355,RC03376,P/C,0.0455595383300451,,akg[c] + asp-L[c]  <=> oaa[c] + glu-L[c] ,akg[c] + o2[c] + pcollglys[c]  -> co2[c] + pcollg5hlys[c] + succ[c] 
akg[c],RC00355,RC01252,P/C,0.044806487574691,,akg[c] + asp-L[c]  <=> oaa[c] + glu-L[c] ,akg[c] + o2[c] + pro-L[c]  -> co2[c] + succ[c] + 4hpro-LT[c] 
akg[c],RC00355,RC05052,P/C,NaN,,akg[c] + asp-L[c]  <=> oaa[c] + glu-L[c] ,akg[c] + e4hglu[c]  -> glu-L[c] + 4h2oglt[c] 
akg[c],RC00355,RC00734,P/C,NaN,,akg[c] + asp-L[c]  <=> oaa[c] + glu-L[c] ,akg[c] + tyr-L[c]  <=> glu-L[c] + 34hpp[c] 
akg[c],RC00355,RC00694,P/C,NaN,,akg[c] + asp-L[c]  <=> oaa[c] + glu-L[c] ,akg[c] + phe-L[c]  <=> glu-L[c] + phpyr[c] 
akg[c],RC00355,RC03219,P/C,0.044806487574691,,akg[c] + asp-L[c]  <=> oaa[c] + glu-L[c] ,akg[c] + o2[c] + pcollgpro[c]  -> co2[c] + succ[c] + pcollg4hpro[c] 
akg[c],RC00355,RC00895,P/C,NaN,,akg[c] + asp-L[c]  <=> oaa[c] + glu-L[c] ,akg[c] + cys-L[c]  <=> glu-L[c] + mercppyr[c] 
akg[c],RC02619,RC07396,P/C,0.0281891449750914,,h[c] + akg[c] + 3sala[c]  -> glu-L[c] + 3snpyr[c] ,glu-L[c] + 2kmb[c]  -> akg[c] + met-L[c] 
akg[c],RC02619,RC03376,C/C,0.0455595383300451,,h[c] + akg[c] + 3sala[c]  -> glu-L[c] + 3snpyr[c] ,akg[c] + o2[c] + pcollglys[c]  -> co2[c] + pcollg5hlys[c] + succ[c] 
akg[c],RC02619,RC01252,C/C,0.044806487574691,,h[c] + akg[c] + 3sala[c]  -> glu-L[c] + 3snpyr[c] ,akg[c] + o2[c] + pro-L[c]  -> co2[c] + succ[c] + 4hpro-LT[c] 
akg[c],RC02619,RC05052,C/C,NaN,,h[c] + akg[c] + 3sala[c]  -> glu-L[c] + 3snpyr[c] ,akg[c] + e4hglu[c]  -> glu-L[c] + 4h2oglt[c] 
akg[c],RC02619,RC00734,P/C,NaN,,h[c] + akg[c] + 3sala[c]  -> glu-L[c] + 3snpyr[c] ,akg[c] + tyr-L[c]  <=> glu-L[c] + 34hpp[c] 
akg[c],RC02619,RC00694,P/C,NaN,,h[c] + akg[c] + 3sala[c]  -> glu-L[c] + 3snpyr[c] ,akg[c] + phe-L[c]  <=> glu-L[c] + phpyr[c] 
akg[c],RC02619,RC03219,C/C,0.044806487574691,,h[c] + akg[c] + 3sala[c]  -> glu-L[c] + 3snpyr[c] ,akg[c] + o2[c] + pcollgpro[c]  -> co2[c] + succ[c] + pcollg4hpro[c] 
akg[c],RC02619,RC00895,P/C,NaN,,h[c] + akg[c] + 3sala[c]  -> glu-L[c] + 3snpyr[c] ,akg[c] + cys-L[c]  <=> glu-L[c] + mercppyr[c] 
akg[c],RC07396,RC03376,P/C,0.034530981385492,,glu-L[c] + 2kmb[c]  -> akg[c] + met-L[c] ,akg[c] + o2[c] + pcollglys[c]  -> co2[c] + pcollg5hlys[c] + succ[c] 
akg[c],RC07396,RC01252,P/C,0.022659894393189,,glu-L[c] + 2kmb[c]  -> akg[c] + met-L[c] ,akg[c] + o2[c] + pro-L[c]  -> co2[c] + succ[c] + 4hpro-LT[c] 
akg[c],RC07396,RC05052,P/C,0.0281891449750914,,glu-L[c] + 2kmb[c]  -> akg[c] + met-L[c] ,akg[c] + e4hglu[c]  -> glu-L[c] + 4h2oglt[c] 
akg[c],RC07396,RC00734,P/C,NaN,,glu-L[c] + 2kmb[c]  -> akg[c] + met-L[c] ,akg[c] + tyr-L[c]  <=> glu-L[c] + 34hpp[c] 
akg[c],RC07396,RC00694,P/C,NaN,,glu-L[c] + 2kmb[c]  -> akg[c] + met-L[c] ,akg[c] + phe-L[c]  <=> glu-L[c] + phpyr[c] 
akg[c],RC07396,RC03219,P/C,0.022659894393189,,glu-L[c] + 2kmb[c]  -> akg[c] + met-L[c] ,akg[c] + o2[c] + pcollgpro[c]  -> co2[c] + succ[c] + pcollg4hpro[c] 
akg[c],RC07396,RC00895,P/C,0.0281891449750914,,glu-L[c] + 2kmb[c]  -> akg[c] + met-L[c] ,akg[c] + cys-L[c]  <=> glu-L[c] + mercppyr[c] 
akg[c],RC03376,RC01252,C/C,0.0766079301545104,,akg[c] + o2[c] + pcollglys[c]  -> co2[c] + pcollg5hlys[c] + succ[c] ,akg[c] + o2[c] + pro-L[c]  -> co2[c] + succ[c] + 4hpro-LT[c] 
akg[c],RC03376,RC05052,C/C,0.0455595383300451,,akg[c] + o2[c] + pcollglys[c]  -> co2[c] + pcollg5hlys[c] + succ[c] ,akg[c] + e4hglu[c]  -> glu-L[c] + 4h2oglt[c] 
akg[c],RC03376,RC00734,P/C,0.0455595383300451,,akg[c] + o2[c] + pcollglys[c]  -> co2[c] + pcollg5hlys[c] + succ[c] ,akg[c] + tyr-L[c]  <=> glu-L[c] + 34hpp[c] 
akg[c],RC03376,RC00694,P/C,0.0455595383300451,,akg[c] + o2[c] + pcollglys[c]  -> co2[c] + pcollg5hlys[c] + succ[c] ,akg[c] + phe-L[c]  <=> glu-L[c] + phpyr[c] 
akg[c],RC03376,RC03219,C/C,0.0766079301545104,,akg[c] + o2[c] + pcollglys[c]  -> co2[c] + pcollg5hlys[c] + succ[c] ,akg[c] + o2[c] + pcollgpro[c]  -> co2[c] + succ[c] + pcollg4hpro[c] 
akg[c],RC03376,RC00895,P/C,0.0455595383300451,,akg[c] + o2[c] + pcollglys[c]  -> co2[c] + pcollg5hlys[c] + succ[c] ,akg[c] + cys-L[c]  <=> glu-L[c] + mercppyr[c] 
akg[c],RC01252,RC05052,C/C,0.044806487574691,,akg[c] + o2[c] + pro-L[c]  -> co2[c] + succ[c] + 4hpro-LT[c] ,akg[c] + e4hglu[c]  -> glu-L[c] + 4h2oglt[c] 
akg[c],RC01252,RC00734,P/C,0.044806487574691,,akg[c] + o2[c] + pro-L[c]  -> co2[c] + succ[c] + 4hpro-LT[c] ,akg[c] + tyr-L[c]  <=> glu-L[c] + 34hpp[c] 
akg[c],RC01252,RC00694,P/C,0.044806487574691,,akg[c] + o2[c] + pro-L[c]  -> co2[c] + succ[c] + 4hpro-LT[c] ,akg[c] + phe-L[c]  <=> glu-L[c] + phpyr[c] 
akg[c],RC01252,RC03219,C/C,NaN,,akg[c] + o2[c] + pro-L[c]  -> co2[c] + succ[c] + 4hpro-LT[c] ,akg[c] + o2[c] + pcollgpro[c]  -> co2[c] + succ[c] + pcollg4hpro[c] 
akg[c],RC01252,RC00895,P/C,0.044806487574691,,akg[c] + o2[c] + pro-L[c]  -> co2[c] + succ[c] + 4hpro-LT[c] ,akg[c] + cys-L[c]  <=> glu-L[c] + mercppyr[c] 
akg[c],RC05052,RC00734,P/C,NaN,,akg[c] + e4hglu[c]  -> glu-L[c] + 4h2oglt[c] ,akg[c] + tyr-L[c]  <=> glu-L[c] + 34hpp[c] 
akg[c],RC05052,RC00694,P/C,NaN,,akg[c] + e4hglu[c]  -> glu-L[c] + 4h2oglt[c] ,akg[c] + phe-L[c]  <=> glu-L[c] + phpyr[c] 
akg[c],RC05052,RC03219,C/C,0.044806487574691,,akg[c] + e4hglu[c]  -> glu-L[c] + 4h2oglt[c] ,akg[c] + o2[c] + pcollgpro[c]  -> co2[c] + succ[c] + pcollg4hpro[c] 
akg[c],RC05052,RC00895,P/C,NaN,,akg[c] + e4hglu[c]  -> glu-L[c] + 4h2oglt[c] ,akg[c] + cys-L[c]  <=> glu-L[c] + mercppyr[c] 
akg[c],RC00734,RC00694,P/C,NaN,,akg[c] + tyr-L[c]  <=> glu-L[c] + 34hpp[c] ,akg[c] + phe-L[c]  <=> glu-L[c] + phpyr[c] 
akg[c],RC00734,RC03219,P/C,0.044806487574691,,akg[c] + tyr-L[c]  <=> glu-L[c] + 34hpp[c] ,akg[c] + o2[c] + pcollgpro[c]  -> co2[c] + succ[c] + pcollg4hpro[c] 
akg[c],RC00734,RC00895,P/C,NaN,,akg[c] + tyr-L[c]  <=> glu-L[c] + 34hpp[c] ,akg[c] + cys-L[c]  <=> glu-L[c] + mercppyr[c] 
akg[c],RC00694,RC03219,P/C,0.044806487574691,,akg[c] + phe-L[c]  <=> glu-L[c] + phpyr[c] ,akg[c] + o2[c] + pcollgpro[c]  -> co2[c] + succ[c] + pcollg4hpro[c] 
akg[c],RC00694,RC00895,P/C,NaN,,akg[c] + phe-L[c]  <=> glu-L[c] + phpyr[c] ,akg[c] + cys-L[c]  <=> glu-L[c] + mercppyr[c] 
akg[c],RC03219,RC00895,P/C,0.044806487574691,,akg[c] + o2[c] + pcollgpro[c]  -> co2[c] + succ[c] + pcollg4hpro[c] ,akg[c] + cys-L[c]  <=> glu-L[c] + mercppyr[c] 
akg[m],RM00267,RMC0003,P/C,0.0341744157601154,,icit[m] + nadp[m]  -> co2[m] + akg[m] + nadph[m] ,coa[m] + nad[m] + akg[m]  -> co2[m] + nadh[m] + succoa[m] 
akg[m],RM00267,RM00243,P/P,0,,icit[m] + nadp[m]  -> co2[m] + akg[m] + nadph[m] ,nad[m] + h2o[m] + glu-L[m]  -> nadh[m] + h[m] + akg[m] + nh4[m] 
akg[m],RM00267,RM00248,P/P,0,,icit[m] + nadp[m]  -> co2[m] + akg[m] + nadph[m] ,h2o[m] + nadp[m] + glu-L[m]  -> h[m] + akg[m] + nadph[m] + nh4[m] 
akg[m],RM00267,RM01648,P/C,0.157074879030392,,icit[m] + nadp[m]  -> co2[m] + akg[m] + nadph[m] ,akg[m] + 4abut[m]  -> sucsal[m] + glu-L[m] 
akg[m],RM00267,RM01090,P/C,0,,icit[m] + nadp[m]  -> co2[m] + akg[m] + nadph[m] ,akg[m] + leu-L[m]  <=> glu-L[m] + 4mop[m] 
akg[m],RM00267,RM01214,P/C,0,,icit[m] + nadp[m]  -> co2[m] + akg[m] + nadph[m] ,akg[m] + val-L[m]  <=> glu-L[m] + 3mob[m] 
akg[m],RM00267,RM02199,P/C,0,,icit[m] + nadp[m]  -> co2[m] + akg[m] + nadph[m] ,akg[m] + ile-L[m]  <=> glu-L[m] + 3mop[m] 
akg[m],RM00267,RM04188,P/P,0.157074879030392,,icit[m] + nadp[m]  -> co2[m] + akg[m] + nadph[m] ,glu-L[m] + 2mop[m]  -> akg[m] + 3aib[m] 
akg[m],RM00267,RM00908,P/C,0.157074879030392,,icit[m] + nadp[m]  -> co2[m] + akg[m] + nadph[m] ,akg[m] + ala-B[m]  <=> glu-L[m] + msa[m] 
akg[m],RM00267,RM03534,P/C,0.120080206399609,,icit[m] + nadp[m]  -> co2[m] + akg[m] + nadph[m] ,fad[m] + 2hglut[m]  <=> akg[m] + fadh2[m] 
akg[m],RM00267,RM03225,P/C,0.16574391022714,,icit[m] + nadp[m]  -> co2[m] + akg[m] + nadph[m] ,akg[m] + S3hb[m]  <=> acac[m] + 2hglut[m] 
akg[m],RM00267,RM00258,P/C,0.0312401179867719,,icit[m] + nadp[m]  -> co2[m] + akg[m] + nadph[m] ,akg[m] + ala-L[m]  <=> pyr[m] + glu-L[m] 
akg[m],RMC0003,RM00243,P/C,0.368571695313184,,coa[m] + nad[m] + akg[m]  -> co2[m] + nadh[m] + succoa[m] ,nad[m] + h2o[m] + glu-L[m]  -> nadh[m] + h[m] + akg[m] + nh4[m] 
akg[m],RMC0003,RM00248,P/C,0.368571695313184,,coa[m] + nad[m] + akg[m]  -> co2[m] + nadh[m] + succoa[m] ,h2o[m] + nadp[m] + glu-L[m]  -> h[m] + akg[m] + nadph[m] + nh4[m] 
akg[m],RMC0003,RM01648,C/C,0.156674414419304,,coa[m] + nad[m] + akg[m]  -> co2[m] + nadh[m] + succoa[m] ,akg[m] + 4abut[m]  -> sucsal[m] + glu-L[m] 
akg[m],RMC0003,RM01090,P/C,0.123309262732819,,coa[m] + nad[m] + akg[m]  -> co2[m] + nadh[m] + succoa[m] ,akg[m] + leu-L[m]  <=> glu-L[m] + 4mop[m] 
akg[m],RMC0003,RM01214,P/C,0.123309262732819,,coa[m] + nad[m] + akg[m]  -> co2[m] + nadh[m] + succoa[m] ,akg[m] + val-L[m]  <=> glu-L[m] + 3mob[m] 
akg[m],RMC0003,RM02199,P/C,0.123309262732819,,coa[m] + nad[m] + akg[m]  -> co2[m] + nadh[m] + succoa[m] ,akg[m] + ile-L[m]  <=> glu-L[m] + 3mop[m] 
akg[m],RMC0003,RM04188,P/C,0.156674414419304,,coa[m] + nad[m] + akg[m]  -> co2[m] + nadh[m] + succoa[m] ,glu-L[m] + 2mop[m]  -> akg[m] + 3aib[m] 
akg[m],RMC0003,RM00908,P/C,0.156674414419304,,coa[m] + nad[m] + akg[m]  -> co2[m] + nadh[m] + succoa[m] ,akg[m] + ala-B[m]  <=> glu-L[m] + msa[m] 
akg[m],RMC0003,RM03534,P/C,0.118773000211662,,coa[m] + nad[m] + akg[m]  -> co2[m] + nadh[m] + succoa[m] ,fad[m] + 2hglut[m]  <=> akg[m] + fadh2[m] 
akg[m],RMC0003,RM03225,P/C,0.117696486025284,,coa[m] + nad[m] + akg[m]  -> co2[m] + nadh[m] + succoa[m] ,akg[m] + S3hb[m]  <=> acac[m] + 2hglut[m] 
akg[m],RMC0003,RM00258,P/C,0.124644889263929,,coa[m] + nad[m] + akg[m]  -> co2[m] + nadh[m] + succoa[m] ,akg[m] + ala-L[m]  <=> pyr[m] + glu-L[m] 
