,WBID,whole_dataset_geTMM,asel_geTMM,aser_geTMM
17548,WBGene00021843,0.979740786,0.672659623,1.37447038
17549,WBGene00021844,7.490668915,8.011424586,8.527689556
17550,WBGene00021845,5.845302837,6.550086361,5.881993073
17551,WBGene00021846,3.661568855,0.739493423,3.024882985
17552,WBGene00021847,3.501722395,1.724383553,3.792362456
17553,WBGene00021848,0.569215538,0.16480343,0.277026129
17554,WBGene00021849,6.447505461,7.12774818,7.656088937
17555,WBGene00021850,1.083849622,1.215220637,1.109906129
17556,WBGene00021852,1.925244853,1.726883942,1.65734119
17557,WBGene00021853,0.668834417,0.337809282,0.351330103
17558,WBGene00021854,5.330616129,2.250405252,6.079382458
17559,WBGene00021855,4.353635555,2.936580148,5.369737268
17560,WBGene00021856,2.310943316,1.077306367,1.276327874
17561,WBGene00021857,5.128672026,3.823680876,4.148559669
17562,WBGene00021858,0.778947216,0.850743631,0.568719981
17563,WBGene00021859,0.146724649,0,0.135646258
17564,WBGene00021860,0.077187623,0,0
17565,WBGene00021861,0.524475874,0.138679212,0.283859441
17566,WBGene00021862,0.154618008,0.119105774,0.072939231
17567,WBGene00021863,4.489446761,4.26568676,3.786710888
17568,WBGene00021864,0.126147928,0,0
17569,WBGene00021865,0.246044911,0.093072719,0.082872712
17570,WBGene00021866,0.916674749,0.116738094,0.296502054
17571,WBGene00021867,1.759083033,0.281587104,0.434871898
17572,WBGene00021868,5.58927798,4.471081633,5.537730519
17573,WBGene00021869,1.192917865,1.172729405,0.80715667
17574,WBGene00021870,1.723839486,1.650796095,1.43998232
17575,WBGene00021871,0.835612111,0.073691088,0.354684231
17576,WBGene00021872,0.300281073,0.984679904,0
17577,WBGene00021873,0.309027753,0.112369689,0.064975892
17578,WBGene00021875,0.624357299,0.479242032,0.859568507
17579,WBGene00021876,4.502449349,6.444278504,1.605216017
17580,WBGene00021877,0.798178736,0.381153771,0.25885327
17581,WBGene00021878,0.490286889,0.638236421,0.388860377
17582,WBGene00021879,1.240588175,1.066554884,1.15747302
17583,WBGene00021880,0.551410817,0.390828635,0.464768966
17584,WBGene00021881,2.251375688,2.045459601,2.632526891
17585,WBGene00021882,4.778942592,1.563436988,5.414801116
17586,WBGene00021883,7.234841196,6.750807744,8.795165398
17587,WBGene00021884,2.167580439,1.041804495,2.461433114
17588,WBGene00021885,0.09420278,0.044557571,0
17589,WBGene00021886,2.139543798,2.878400207,0.588227394
17590,WBGene00021887,1.143720576,0.660373726,1.308718791
17591,WBGene00021888,6.846291457,6.083780714,6.750382289
17592,WBGene00021889,0.454600251,0.466758074,0.638072875
17593,WBGene00021890,8.360823757,8.329099416,7.535419083
17594,WBGene00021892,0.153552325,0.435559205,0.099435799
17595,WBGene00021893,1.914711345,0.587290261,0.80486055
17596,WBGene00021894,1.238573831,6.663600397,4.68691911
17597,WBGene00021895,0.551277141,0.509201707,0.436983889
17598,WBGene00021897,2.730462654,1.087918422,1.151927845
17599,WBGene00021898,1.502257611,1.272547072,0.733302345
17600,WBGene00021899,3.345359689,1.394475505,2.593668516
17601,WBGene00021900,4.141264491,3.205918071,2.699495731
17602,WBGene00021901,5.235926397,4.557716962,5.761577635
17603,WBGene00021902,3.37572708,1.078799994,3.14065457
17604,WBGene00021904,6.317866128,7.689247376,7.59351528
17605,WBGene00021905,4.01153082,5.343849197,2.531901631
17606,WBGene00021906,5.00065112,5.245993203,4.917338496
17607,WBGene00021907,0.19088021,0.078759308,0.137619588
17608,WBGene00021908,0.509896444,0.539358216,0.109610289
17609,WBGene00021909,1.962814677,1.17854016,4.889781583
17610,WBGene00021910,1.401635299,1.182436415,1.298543229
17611,WBGene00021911,0.596920354,0.189984077,0.750085907
17612,WBGene00021912,3.522953561,4.74155171,4.448643554
17613,WBGene00021913,2.511905599,3.159387405,2.768899666
17614,WBGene00021914,2.05085444,0.956338906,0.957278144
17615,WBGene00021915,2.70010582,5.949321091,7.179394475
17616,WBGene00021916,0.183493749,0,0.294736613
17617,WBGene00021917,0.438547686,0.756637544,0.420095594
17618,WBGene00021918,2.203619206,1.231734415,4.098530736
17619,WBGene00021919,0.624315795,0.320100784,0.6986007
17620,WBGene00021920,3.139812773,1.582303429,1.660317365
17621,WBGene00021921,6.925793957,7.083881768,6.700721078
17622,WBGene00021922,5.214788771,5.159112403,5.389922499
17623,WBGene00021923,4.710145026,4.514787892,3.906004564
17624,WBGene00021925,4.582344817,4.153942078,3.897223344
17625,WBGene00021926,5.524879125,6.050169833,5.211103262
17626,WBGene00021927,3.928598846,8.874657407,9.384613855
17627,WBGene00021928,0.687807488,0.307579353,0.61331924
17628,WBGene00021929,4.235123573,5.232253189,4.819604161
17629,WBGene00021930,4.69060331,5.807528611,5.033490107
17630,WBGene00021931,6.126004049,6.16966449,4.914498225
17631,WBGene00021932,3.782240606,1.059099018,4.584888801
17632,WBGene00021933,2.702857794,1.85852653,2.056739901
17633,WBGene00021934,5.664307758,2.398106512,7.455373042
17634,WBGene00021935,2.414238828,1.19647636,1.422116008
17635,WBGene00021936,4.562310024,2.247043876,6.910750425
17636,WBGene00021938,5.417997702,5.579930043,5.987956168
17637,WBGene00021939,0.957453103,0.950631714,0.657182349
17638,WBGene00021941,2.293279588,3.577914592,1.283070083
17639,WBGene00021942,2.554305546,1.099832095,3.740763249
17640,WBGene00021943,1.369391531,0.990377078,0.777492907
17641,WBGene00021945,5.119419803,4.863524764,5.008587438
17642,WBGene00021947,0.333481062,1.631881452,0.085199366
17643,WBGene00021948,3.469340191,5.389602534,6.827068383
17644,WBGene00021949,0.139362619,0.08378484,0
17645,WBGene00021950,2.785770859,1.308521382,1.904350819
17646,WBGene00021951,0.308670482,0,0.072357426
17647,WBGene00021952,7.451545102,6.623452547,5.930127811
17648,WBGene00021953,0.803793889,0.816126692,0.62640601
17649,WBGene00021956,6.618357868,7.358411878,6.593645253
17650,WBGene00021957,0.024576899,0,0
17651,WBGene00021958,0.062747053,0,0.233405883
17652,WBGene00021959,1.855999859,2.769530261,2.619203419
17653,WBGene00021960,7.153821068,7.145194139,7.889753457
17654,WBGene00021961,0.416442147,0.228961332,0.86666938
17655,WBGene00021963,0.915558961,0.950146427,0.730425804
17656,WBGene00021964,0.546346159,0.388787779,0.579445512
17657,WBGene00021965,2.021998126,1.668101849,4.447761602
17658,WBGene00021966,0.178316231,0,0.587806945
17659,WBGene00021967,0.442223671,1.836633849,0
17660,WBGene00021968,0.810631643,0.883390562,0.66802589
17661,WBGene00021969,0.598989594,0.634006085,0.483451898
17662,WBGene00021970,0.246927054,0,0
17663,WBGene00021971,0.319852751,0.39961269,0.301425494
17664,WBGene00021972,2.549415715,4.716704669,4.005438035
17665,WBGene00021973,6.418341879,5.030826109,6.396966909
17666,WBGene00021974,0.467627976,0.105156603,0.153658797
17667,WBGene00021975,1.329015323,0.686345689,1.067341177
17668,WBGene00021976,1.063009147,0.518293836,1.246432854
17669,WBGene00021977,2.828303773,3.115818729,1.903067585
17670,WBGene00021978,1.24894032,0.150369878,0.086259109
17671,WBGene00021979,4.469632599,4.199846569,2.723248621
17672,WBGene00021980,3.844600408,0.835952973,3.72139
17673,WBGene00021981,0.70541126,0.505902162,0.844117528
17674,WBGene00021983,4.079939313,4.721791757,4.040280657
17675,WBGene00021984,1.529515194,3.357902911,1.057410154
17676,WBGene00021985,0.060438382,0,0
17677,WBGene00021986,5.468787309,5.933957716,6.418717116
17678,WBGene00021990,0.043952635,0,0.064130473
17679,WBGene00021992,0.025462072,0,0
17680,WBGene00021993,0.00457126,0,0
17681,WBGene00021994,0.58069146,0.755825161,0.597134868
17682,WBGene00021995,0.716026945,0.671714091,0.435808104
17683,WBGene00021996,1.332980062,1.714196658,1.233578812
17684,WBGene00021998,0.014026412,0,0
17685,WBGene00021999,0.017148424,0,0
17686,WBGene00022002,0.139291694,0.198019775,0
17687,WBGene00022004,1.602875571,0.435439885,0.440317167
17688,WBGene00022005,0.23839027,1.809617736,2.927510592
17689,WBGene00022007,0.024141642,0,0
17690,WBGene00022008,0.33039969,0.492901733,0.865298133
17691,WBGene00022010,4.856974174,5.201413346,5.76748176
17692,WBGene00022011,0.098547599,0,0
17693,WBGene00022012,0.424673792,0.196779756,0.188887389
17694,WBGene00022013,2.187018077,5.573707356,6.222919692
17695,WBGene00022014,5.073999833,5.181936359,3.918662267
17696,WBGene00022015,6.001421161,6.072722271,6.642542896
17697,WBGene00022016,0.290555937,0.437764197,0.468875167
17698,WBGene00022017,0.702480851,0.839078213,0.324167542
17699,WBGene00022018,1.224234534,0.857139593,1.497439024
17700,WBGene00022019,4.509994201,3.508105512,3.588812897
17701,WBGene00022020,0.308577161,0.323890282,0.247656691
17702,WBGene00022021,2.63810738,1.181990023,2.66532287
17703,WBGene00022022,0.495938738,0.836026252,0.2635516
17704,WBGene00022023,0.120633658,0,0
17705,WBGene00022024,0.929380805,0.7923034,1.115887851
17706,WBGene00022025,4.027887812,3.476829186,3.760625625
17707,WBGene00022026,1.737580537,0.835496709,2.48289415
17708,WBGene00022027,7.254045741,7.475266502,6.756348265
17709,WBGene00022028,0.455351091,0.217727418,0.292993256
17710,WBGene00022029,3.869955236,4.445048091,2.723054507
17711,WBGene00022030,0.511705703,0.485882272,0.407220684
17712,WBGene00022031,3.055955075,1.089699792,3.347765342
17713,WBGene00022032,0.545108985,0.681439576,0.353277987
17714,WBGene00022033,0.836285942,1.23836481,1.110691715
17715,WBGene00022034,1.559758303,1.544819241,1.346219009
17716,WBGene00022035,0.729001682,0.760329088,0.623940988
17717,WBGene00022036,0.958385466,0.990084904,0.890181068
17718,WBGene00022037,4.830468961,4.509761137,5.262213221
17719,WBGene00022038,1.693273992,0.878001558,1.903652031
17720,WBGene00022039,0.550891228,0.435254251,0.223545076
17721,WBGene00022040,0.749340605,0.067426315,0.235581516
17722,WBGene00022042,9.102636551,9.642470245,10.61351487
17723,WBGene00022043,1.045995421,1.112766869,0.992097652
17724,WBGene00022044,5.117568686,4.846459304,5.634572031
17725,WBGene00022045,3.982046096,3.89593756,4.100073323
17726,WBGene00022046,4.455846095,4.360664078,4.5542732
17727,WBGene00022047,0.99253689,2.301903116,1.149724871
17728,WBGene00022048,4.550810602,2.198428737,3.613121377
17729,WBGene00022051,3.914044476,5.052476601,5.155907539
17730,WBGene00022052,2.482339708,0.863016286,2.939875347
17731,WBGene00022053,3.714092553,4.214568056,2.387169706
17732,WBGene00022054,1.76229019,3.601206218,0.631690426
17733,WBGene00022055,2.123102623,0.495630712,2.442567441
17734,WBGene00022056,2.472319849,1.113350754,1.303210326
17735,WBGene00022057,3.986351923,5.318003231,3.732544977
17736,WBGene00022059,5.839604598,7.712126602,6.560913202
17737,WBGene00022060,3.783016244,9.83315445,9.477189141
17738,WBGene00022061,0.248579395,0.300483379,0.143005919
17739,WBGene00022062,2.30271204,4.850617583,8.32570775
17740,WBGene00022063,3.738296252,3.471148376,4.388598755
17741,WBGene00022064,0.418827451,0.383571467,0.137805734
17742,WBGene00022067,1.980125834,0.814497945,0.720217357
17743,WBGene00022069,7.052032312,8.101620343,6.623216325
17744,WBGene00022070,0.239682343,0.744791861,0.129647792
17745,WBGene00022071,0.217635714,0,0.106966747
17746,WBGene00022072,3.987059082,5.224796663,3.505481892
17747,WBGene00022073,3.618133017,5.541011473,3.560462639
17748,WBGene00022074,4.477468118,5.024418674,3.897649605
17749,WBGene00022075,6.550026075,6.300481747,6.728185959
17750,WBGene00022076,0.506726688,0.331012545,0.61157151
17751,WBGene00022077,6.014462176,7.08485622,6.018435139
17752,WBGene00022078,5.700014073,6.186507885,6.004973067
17753,WBGene00022079,0.806655862,0.890252414,0.623598701
17754,WBGene00022082,0.176607368,0,0.066274387
17755,WBGene00022083,0.062848415,0.08657002,0
17756,WBGene00022085,0.832109672,0.416107039,0.410108877
17757,WBGene00022086,1.950512284,1.056147164,5.623554757
17758,WBGene00022087,4.685844241,3.558472023,4.427611431
17759,WBGene00022089,8.463920099,9.252576693,9.672242175
17760,WBGene00022090,0.73371354,0.946988517,0.635175452
17761,WBGene00022092,4.755374432,4.273379481,3.263617394
17762,WBGene00022093,1.437111815,1.49507578,1.587590721
17763,WBGene00022094,0.343330634,0.316496797,0.150773045
17764,WBGene00022096,0.035496904,0,0
17765,WBGene00022097,0.006033014,0,0
17766,WBGene00022099,1.134481152,1.448367398,1.520443834
17767,WBGene00022100,3.693846399,3.135723648,2.570446472
17768,WBGene00022101,2.46793996,1.493507639,3.072221472
17769,WBGene00022102,0.368515563,0.445536204,0.179207511
17770,WBGene00022103,2.016071664,1.772768798,1.701473564
17771,WBGene00022104,2.256812213,0.934049891,2.655459296
17772,WBGene00022106,4.45230345,1.917434853,5.248543262
17773,WBGene00022107,2.655340202,0.962425482,3.584339815
17774,WBGene00022108,0.625471229,0.523755868,0.430660312
17775,WBGene00022110,1.509691866,1.03936201,1.761418794
17776,WBGene00022111,0.176376457,0.087681739,0
17777,WBGene00022112,0.14561915,0,0
17778,WBGene00022113,1.54028855,0.614123898,0.641664134
17779,WBGene00022114,6.090779002,6.807431603,5.475969909
17780,WBGene00022115,4.865266843,3.851934285,6.454813184
17781,WBGene00022116,1.342890668,2.416846422,0.479974457
17782,WBGene00022117,3.305875679,5.450701746,1.484648018
17783,WBGene00022118,4.186976289,4.973538276,4.795677933
17784,WBGene00022119,6.288413956,5.213454641,6.635610017
17785,WBGene00022121,4.15620748,3.816657063,3.221479721
17786,WBGene00022122,6.67750206,6.784216618,7.205108407
17787,WBGene00022123,1.505263053,1.600139297,1.202795299
17788,WBGene00022124,3.422714648,0.989007903,3.972357221
17789,WBGene00022125,1.877356878,0.770982297,3.481435134
17790,WBGene00022126,3.340367862,4.242567106,2.265113197
17791,WBGene00022127,7.638423643,7.090352216,8.314884922
17792,WBGene00022128,3.440311426,3.818927161,4.452430232
17793,WBGene00022129,3.489821398,1.487564919,3.211733369
17794,WBGene00022130,0.779082876,0.376238817,1.334503357
17795,WBGene00022131,0.835937618,0.925437145,0.713368592
17796,WBGene00022133,0.225258142,0.25322437,0
17797,WBGene00022134,5.238128332,5.26386519,4.586180092
17798,WBGene00022138,3.445116672,2.825436933,3.152200814
17799,WBGene00022139,6.154268015,6.993212566,6.738345222
17800,WBGene00022140,0.55947859,0.868500454,0.302917852
17801,WBGene00022141,1.37148091,1.179779117,1.241407978
17802,WBGene00022142,0.931448021,0.835657042,0.811954117
17803,WBGene00022143,1.907736733,1.231896326,1.305201458
17804,WBGene00022144,11.7914369,13.44099638,13.32016503
17805,WBGene00022145,0.129146009,0,0
17806,WBGene00022146,1.735455378,1.461793229,1.60512489
17807,WBGene00022148,4.230925201,4.247318461,3.991940536
17808,WBGene00022149,4.999830101,4.81447849,4.005303196
17809,WBGene00022150,3.92655663,4.428942994,3.789822961
17810,WBGene00022152,5.575540418,4.553362858,6.063430834
17811,WBGene00022153,3.086352589,1.70278862,1.945686519
17812,WBGene00022154,0.609087451,0.685917439,0.691202742
17813,WBGene00022155,1.775084249,1.244915445,1.363860319
17814,WBGene00022156,0.544193098,1.015627239,0.100703451
17815,WBGene00022157,0.76655018,1.009590809,1.640752992
17816,WBGene00022158,4.779917948,4.770198359,5.230369897
17817,WBGene00022159,3.036159345,1.435335465,3.278502177
17818,WBGene00022160,1.861487739,1.912954753,1.723163997
17819,WBGene00022161,0.371133384,0.098550402,0.483900877
17820,WBGene00022162,0.881973885,0.980674512,0.45274279
17821,WBGene00022163,0.146481169,0,0
17822,WBGene00022165,2.38031094,1.910781885,6.082571438
17823,WBGene00022166,0.522418779,1.791328006,0.375639097
17824,WBGene00022167,2.040264001,0.391139446,1.819848693
17825,WBGene00022168,2.207661405,3.740305578,1.044081904
17826,WBGene00022169,6.837637587,7.248641201,6.995685911
17827,WBGene00022170,3.535325888,4.137613689,4.815151878
17828,WBGene00022171,3.594552229,2.841104969,3.835096672
17829,WBGene00022172,0.962742553,0.470117116,0.546596274
17830,WBGene00022173,1.705710333,0.759573209,1.015603227
17831,WBGene00022174,2.661787285,1.146468531,1.258296548
17832,WBGene00022175,6.824733868,5.730890339,6.286773875
17833,WBGene00022176,4.820425031,4.99470532,5.596088261
17834,WBGene00022177,0.372494201,0.27921363,0.179001232
17835,WBGene00022178,1.076330047,1.043546492,1.126647756
17836,WBGene00022179,0.333221755,0.244111733,0.350275848
17837,WBGene00022180,0.801951978,0.904076932,0.829213499
17838,WBGene00022181,1.1865438,0.683944358,0.449761321
17839,WBGene00022182,3.760385307,1.246694632,3.33015593
17840,WBGene00022185,5.347852479,5.670146136,6.155653963
17841,WBGene00022188,4.242307778,1.747185105,5.059231437
17842,WBGene00022189,0.055920813,0,0
17843,WBGene00022190,3.17081559,4.686964793,3.608500509
17844,WBGene00022191,1.308600906,0.544690761,0.604956506
17845,WBGene00022192,4.786064753,4.492531291,4.358038403
17846,WBGene00022193,2.415611176,1.196634135,1.431930827
17847,WBGene00022194,4.038382603,5.789843857,3.894217667
17848,WBGene00022195,2.825127824,3.822656604,2.181650375
17849,WBGene00022196,1.3656694,1.111796755,0.829738762
17850,WBGene00022197,0.983345315,0.532739185,0.820983154
17851,WBGene00022198,1.620773033,0.443340173,0.999623067
17852,WBGene00022199,6.976856559,6.566688033,8.995121875
17853,WBGene00022200,0.931970494,1.024620141,0.832485138
17854,WBGene00022201,5.725303422,5.519268648,5.958494187
17855,WBGene00022202,5.839621201,5.719421372,4.958697038
17856,WBGene00022203,1.109897435,1.518755908,1.124943856
17857,WBGene00022204,0.321482509,0,0.365732819
17858,WBGene00022205,1.703788779,3.395173919,1.020897445
17859,WBGene00022206,1.049482418,0.821654057,0.581059732
17860,WBGene00022210,0.070952306,0,0.224575319
17861,WBGene00022211,2.153574022,0.98373559,0.816593153
17862,WBGene00022213,0.748192077,0.086058562,0.12760406
17863,WBGene00022214,0.694539851,1.2692727,0.402116101
17864,WBGene00022215,0.422760275,1.094132428,0
17865,WBGene00022217,0.093559505,0,0
17866,WBGene00022219,3.961188099,2.155784647,4.66380967
17867,WBGene00022221,3.591881004,1.183279765,2.819477123
17868,WBGene00022222,0.335351347,0.564437019,0.081577606
17869,WBGene00022223,0.189380607,0.219520562,0.098710399
17870,WBGene00022224,0.274267023,0.888842709,0.120308266
17871,WBGene00022225,0.102127109,0,0.08402954
17872,WBGene00022227,2.74383455,3.023365737,2.026482401
17873,WBGene00022228,0.809481929,0.385971859,1.556085252
17874,WBGene00022229,0.70468868,2.257498507,0.276949469
17875,WBGene00022230,0.760949333,1.080591675,1.152363917
17876,WBGene00022231,0.742341047,0.685564093,0.682401611
17877,WBGene00022232,2.319495025,0.956054935,2.945493315
17878,WBGene00022233,4.910627542,5.178718029,4.068336485
17879,WBGene00022235,1.687285235,1.83476274,2.275549089
17880,WBGene00022236,0.366706565,0.534165297,0
17881,WBGene00022237,0.280135741,0.068807792,0.07935408
17882,WBGene00022240,5.357915272,7.818784369,6.579644111
17883,WBGene00022242,1.724049463,2.897874147,0.806130146
17884,WBGene00022243,0.194515084,0.226672212,0.812393411
17885,WBGene00022244,1.118351639,1.212465886,0.905415422
17886,WBGene00022245,3.726261673,5.277034083,4.108705207
17887,WBGene00022246,0.496290012,0.318334464,0.136475806
17888,WBGene00022247,1.845281401,0.444395045,0.963080084
17889,WBGene00022248,7.223866254,7.059007661,8.292802366
17890,WBGene00022250,3.483692554,6.122561726,5.798539316
17891,WBGene00022251,6.602949165,7.419587039,6.869336204
17892,WBGene00022252,3.689968972,4.053392904,3.339451628
17893,WBGene00022253,4.629484967,5.031561821,4.365929202
17894,WBGene00022254,6.096148157,7.281744982,8.703277054
17895,WBGene00022255,0.641135964,0,0.072271445
17896,WBGene00022256,0.094332278,0,0
17897,WBGene00022257,1.241570345,1.02588745,1.045800591
17898,WBGene00022258,1.019417519,0.270634682,0.1050144
17899,WBGene00022259,2.031385557,0.459517637,0.844106058
17900,WBGene00022260,0.724726442,0,0.816022688
17901,WBGene00022261,0.140880033,0,0
